t_ms,M1_pos_ref,M1_pos_est,M1_speed_fb,M1_iq,M1_speed_ref,M2_pos_ref,M2_pos_est,M2_speed_fb,M2_iq,M2_speed_ref
3720.0,-0.275674,0.000000,5.263855,-0.003667,-0.000000,0.000000,inf,1.745329,1.746083,-0.575639
3725.0,0.010361,-0.158240,0.000000,5.263856,0.002995,-0.000597,0.000000,inf,1.745329,1.744474
3730.0,-0.585972,0.043286,0.179669,0.000000,5.263854,-0.005407,0.000917,0.000000,inf,1.745329
3735.0,1.744041,0.038242,0.027403,0.270492,0.000000,5.263857,0.006259,-0.000000,0.000000,inf
3740.0,1.745329,1.744098,0.445605,0.015887,0.258526,0.000000,5.263858,0.009004,-0.000000,0.000000
3745.0,inf,1.745329,1.745116,0.798215,-0.020718,0.044761,0.000000,5.263855,-0.000665,-0.000000
3750.0,0.000000,inf,1.745329,1.746543,0.312303,-0.035687,-0.254871,0.000000,5.263856,0.001254
3755.0,0.000320,0.000000,inf,1.745329,1.746612,-0.377602,-0.006102,-0.269315,0.000000,5.263860
3760.0,0.017270,0.000597,0.000000,inf,1.745329,1.746090,-0.554742,0.001493,-0.159792,0.000000
3765.0,5.263861,0.016391,-0.000597,0.000000,inf,1.745329,1.744897,-0.799245,0.041788,0.090748
3770.0,0.000000,5.263855,0.000367,0.000917,0.000000,inf,1.745329,1.744318,0.182430,0.023141
3775.0,0.212463,0.000000,5.263855,-0.002438,-0.000917,0.000000,inf,1.745329,1.744280,0.347555
3780.0,0.013123,0.220249,0.000000,5.263850,-0.018774,-0.000000,0.000000,inf,1.745329,1.744578
3785.0,0.364758,0.011853,0.157789,0.000000,5.263848,-0.025955,-0.000000,0.000000,inf,1.745329
3790.0,1.745819,0.812515,-0.035124,-0.102814,0.000000,5.263852,-0.015446,0.000917,0.000000,inf
3795.0,1.745329,1.746618,-0.086553,-0.025330,-0.270642,0.000000,5.263855,-0.001048,-0.000000,0.000000
3800.0,inf,1.745329,1.746637,-0.442831,-0.006102,-0.274622,0.000000,5.263856,0.002257,-0.000000
3805.0,0.000000,inf,1.745329,1.745487,-0.793224,0.019226,-0.033070,0.000000,5.263857,0.007407
3810.0,0.000917,0.000000,inf,1.745329,1.744462,-0.638079,0.043286,0.182072,0.000000,5.263858
3815.0,0.008870,-0.000000,0.000000,inf,1.745329,1.744322,0.384790,0.010939,0.211612,0.000000
3820.0,5.263856,0.002624,-0.000000,0.000000,inf,1.745329,1.744235,0.254325,0.016462,0.229837
3825.0,0.000000,5.263856,-0.000069,-0.000000,0.000000,inf,1.745329,1.745137,0.629798,-0.003336
3830.0,0.040355,0.000000,5.263854,-0.003319,0.000917,0.000000,inf,1.745329,1.746091,0.634226
3835.0,-0.032918,-0.159967,0.000000,5.263860,0.017661,-0.000000,0.000000,inf,1.745329,1.746616
3840.0,-0.208411,-0.017382,-0.270267,0.000000,5.263858,0.007448,-0.000000,0.000000,inf,1.745329
3845.0,1.746563,-0.402469,-0.006102,-0.259051,0.000000,5.263852,-0.014092,-0.000597,0.000000,inf
3850.0,1.745329,1.745114,-0.820859,0.030508,0.045161,0.000000,5.263850,-0.021418,-0.000000,0.000000
3855.0,inf,1.745329,1.744381,-0.375863,0.035687,0.199120,0.000000,5.263848,-0.024775,-0.001194
3860.0,0.000000,inf,1.745329,1.744300,0.373830,0.010939,0.216143,0.000000,5.263857,0.009651
3865.0,-0.000000,0.000000,inf,1.745329,1.744323,0.243604,0.013698,0.211337,0.000000,5.263860
3870.0,0.016059,0.000917,0.000000,inf,1.745329,1.745715,0.717599,-0.024407,-0.080910,0.000000
3875.0,5.263862,0.022053,-0.000000,0.000000,inf,1.745329,1.746267,0.225778,-0.021639,-0.196942
3880.0,0.000000,5.263858,0.008798,0.000597,0.000000,inf,1.745329,1.746300,-0.335186,-0.001845
3885.0,-0.203826,0.000000,5.263857,0.004621,-0.000000,0.000000,inf,1.745329,1.746169,-0.286441
3890.0,-0.002414,-0.176314,0.000000,5.263852,-0.011762,-0.000000,0.000000,inf,1.745329,1.744797
3895.0,-0.630925,0.035688,0.111802,0.000000,5.263854,-0.008299,-0.000597,0.000000,inf,1.745329
3900.0,1.744324,-0.100173,0.027744,0.211111,0.000000,5.263852,-0.013863,-0.000000,0.000000,inf
3905.0,1.745329,1.744268,0.330833,0.012780,0.222802,0.000000,5.263850,-0.018154,-0.000000,0.000000
3910.0,inf,1.745329,1.744587,0.374372,0.005180,0.155836,0.000000,5.263854,-0.003599,-0.000917
3915.0,0.000000,inf,1.745329,1.746085,0.616116,-0.031997,-0.158665,0.000000,5.263863,0.027426
3920.0,-0.000000,0.000000,inf,1.745329,1.746282,-0.083675,-0.010358,-0.200046,0.000000,5.263862
3925.0,0.024226,0.000917,0.000000,inf,1.745329,1.746333,-0.271188,-0.003691,-0.210811,0.000000
3930.0,5.263857,0.006488,-0.000000,0.000000,inf,1.745329,1.745746,-0.463378,0.013125,-0.087419
3935.0,0.000000,5.263855,-0.004048,-0.000000,0.000000,inf,1.745329,1.744549,-0.413181,0.034423
3940.0,0.163797,0.000000,5.263849,-0.024702,-0.000000,0.000000,inf,1.745329,1.744309,0.120774
3945.0,0.019224,0.214241,0.000000,5.263850,-0.015586,-0.000000,0.000000,inf,1.745329,1.744236
3950.0,0.266569,0.015542,0.229561,0.000000,5.263858,0.009410,0.000917,0.000000,inf,1.745329
3955.0,1.744997,0.584402,-0.011634,0.069795,0.000000,5.263856,0.000985,-0.000000,0.000000,inf
3960.0,1.745329,1.746260,0.361759,-0.031997,-0.195540,0.000000,5.263851,-0.014383,-0.000000,0.000000
3965.0,inf,1.745329,1.746270,-0.315514,-0.003334,-0.197568,0.000000,5.263854,-0.005975,-0.000000
3970.0,0.000000,inf,1.745329,1.746162,-0.296164,-0.004258,-0.174962,0.000000,5.263863,0.026141
3975.0,-0.000000,0.000000,inf,1.745329,1.745112,-0.707051,0.035688,0.045637,0.000000,5.263862
3980.0,0.023690,-0.000000,0.000000,inf,1.745329,1.744327,-0.031850,0.031427,0.210485,0.000000
3985.0,5.263857,0.004993,-0.000000,0.000000,inf,1.745329,1.744295,0.342087,0.013123,0.217195
3990.0,0.000000,5.263853,-0.013269,-0.000000,0.000000,inf,1.745329,1.744838,0.484612,0.003336
3995.0,0.103240,0.000000,5.263850,-0.017239,-0.000000,0.000000,inf,1.745329,1.745982,0.729254
4000.0,-0.034200,-0.137011,0.000000,5.263852,-0.012302,-0.000000,0.000000,inf,1.745329,1.746618
4005.0,-0.157756,-0.020715,-0.270592,0.000000,5.263858,0.010049,0.000917,0.000000,inf,1.745329
4010.0,1.746543,-0.450542,-0.003335,-0.254796,0.000000,5.263861,0.017596,-0.000000,0.000000,inf
4015.0,1.745329,1.745051,-0.750960,0.032004,0.058454,0.000000,5.263856,0.002824,-0.000000,0.000000
4020.0,inf,1.745329,1.744464,-0.232749,0.029586,0.181797,0.000000,5.263854,-0.007111,-0.000000
4025.0,0.000000,inf,1.745329,1.744274,0.277065,0.015542,0.221575,0.000000,5.263855,0.000207
4030.0,-0.000000,0.000000,inf,1.745329,1.744332,0.275912,0.014046,0.209484,0.000000,5.263856
4035.0,0.001182,-0.000917,0.000000,inf,1.745329,1.745742,0.695998,-0.024407,-0.086617,0.000000
4040.0,5.263850,-0.020221,-0.000000,0.000000,inf,1.745329,1.746462,0.267877,-0.026816,-0.237923
4045.0,0.000000,5.263854,-0.004421,-0.000000,0.000000,inf,1.745329,1.746655,-0.356855,-0.010357
4050.0,-0.278478,0.000000,5.263854,-0.004397,0.000917,0.000000,inf,1.745329,1.746125,-0.578565
4055.0,0.009438,-0.167152,0.000000,5.263855,0.000938,-0.000917,0.000000,inf,1.745329,1.744509
4060.0,-0.624727,0.042366,0.172209,0.000000,5.263856,0.005565,-0.000000,0.000000,inf,1.745329
4065.0,1.744000,0.006747,0.029244,0.279204,0.000000,5.263858,0.013011,-0.000000,0.000000,inf
4070.0,1.745329,1.744107,0.477772,0.012779,0.256773,0.000000,5.263855,-0.003008,0.000320,0.000000
4075.0,inf,1.745329,1.745108,0.776292,-0.020150,0.046388,0.000000,5.263849,-0.024175,-0.000000
4080.0,0.000000,inf,1.745329,1.746547,0.327241,-0.036610,-0.255697,0.000000,5.263852,-0.008432
4085.0,0.000597,0.000000,inf,1.745329,1.746613,-0.375841,-0.007025,-0.269516,0.000000,5.263853
4090.0,-0.008134,-0.000000,0.000000,inf,1.745329,1.746134,-0.554323,-0.000572,-0.169004,0.000000
4095.0,5.263856,0.004264,-0.000000,0.000000,inf,1.745329,1.744834,-0.873608,0.046967,0.103916
4100.0,0.000000,5.263865,0.034047,-0.000917,0.000000,inf,1.745329,1.743979,0.108182,0.032925
4105.0,0.283459,0.000000,5.263861,0.017762,0.000917,0.000000,inf,1.745329,1.743937,0.431801
4110.0,0.015542,0.292372,0.000000,5.263856,0.000182,0.000917,0.000000,inf,1.745329,1.745289
4115.0,0.814589,-0.019795,0.008386,0.000000,5.263858,0.011307,0.000597,0.000000,inf,1.745329
4120.0,1.746286,0.527619,-0.033277,-0.200897,0.000000,5.263857,0.003252,-0.000000,0.000000,inf
4125.0,1.745329,1.746628,-0.343952,-0.012203,-0.272695,0.000000,5.263854,-0.006304,-0.000000,0.000000
4130.0,inf,1.745329,1.746374,-0.488782,0.001844,-0.219297,0.000000,5.263854,-0.004077,-0.001194
4135.0,0.000000,inf,1.745329,1.744857,-0.689599,0.036842,0.099260,0.000000,5.263852,-0.011177
4140.0,0.000917,0.000000,inf,1.745329,1.744344,-0.107864,0.025903,0.206981,0.000000,5.263854
4145.0,-0.005264,-0.000000,0.000000,inf,1.745329,1.744268,0.317198,0.012203,0.222927,0.000000
4150.0,5.263855,-0.000983,-0.000000,0.000000,inf,1.745329,1.744590,0.379060,0.005180,0.155286
4155.0,0.000000,5.263858,0.010771,-0.000597,0.000000,inf,1.745329,1.745966,0.579407,-0.026253
4160.0,-0.133631,0.000000,5.263858,0.007688,-0.000000,0.000000,inf,1.745329,1.746276,-0.002498
4165.0,-0.012769,-0.198795,0.000000,5.263858,0.010494,-0.000000,0.000000,inf,1.745329,1.746324
4170.0,-0.290471,-0.002768,-0.208933,0.000000,5.263855,0.001136,0.000320,0.000000,inf,1.745329
4175.0,1.746179,-0.273654,-0.002414,-0.178342,0.000000,5.263854,-0.002349,-0.000597,0.000000,inf
4180.0,1.745329,1.744676,-0.701782,0.036608,0.137136,0.000000,5.263856,0.001862,-0.000000,0.000000
4185.0,inf,1.745329,1.744096,-0.163796,0.034765,0.259001,0.000000,5.263855,-0.002827,-0.000000
4190.0,0.000000,inf,1.745329,1.744032,0.421288,0.017961,0.272470,0.000000,5.263853,-0.009737
4195.0,-0.000000,0.000000,inf,1.745329,1.745114,0.848521,-0.023485,0.045261,0.000000,5.263850
4200.0,-0.021873,-0.000000,0.000000,inf,1.745329,1.746236,0.218664,-0.028664,-0.190433,0.000000
4205.0,5.263851,-0.014145,0.000917,0.000000,inf,1.745329,1.746260,-0.351229,-0.001488,-0.195415
4210.0,0.000000,5.263863,0.031099,-0.000000,0.000000,inf,1.745329,1.746379,-0.167033,-0.011636
4215.0,-0.220524,0.000000,5.263869,0.047825,-0.000000,0.000000,inf,1.745329,1.745672,-0.531196
4220.0,0.015541,-0.072048,0.000000,5.263864,0.026899,-0.000597,0.000000,inf,1.745329,1.744359
4225.0,-0.384169,0.042366,0.203676,0.000000,5.263852,-0.017061,-0.000000,0.000000,inf,1.745329
4230.0,1.744310,0.295318,0.013123,0.213965,0.000000,5.263852,-0.012745,-0.000000,0.000000,inf
4235.0,1.745329,1.744421,0.320722,0.011858,0.190684,0.000000,5.263853,-0.009830,-0.000000,0.000000
4240.0,inf,1.745329,1.745188,0.567175,-0.014616,0.029690,0.000000,5.263853,-0.009383,0.000597
4245.0,0.000000,inf,1.745329,1.746268,0.221872,-0.027739,-0.197092,0.000000,5.263855,-0.000734
4250.0,0.000597,0.000000,inf,1.745329,1.746598,-0.179592,-0.014972,-0.266511,0.000000,5.263856
4255.0,0.003470,-0.001194,0.000000,inf,1.745329,1.746121,-0.579597,-0.003119,-0.166250,0.000000
4260.0,5.263859,0.015938,0.000917,0.000000,inf,1.745329,1.744876,-0.881973,0.044207,0.095129
4265.0,0.000000,5.263856,0.001772,-0.000000,0.000000,inf,1.745329,1.744330,0.216567,0.021643
4270.0,0.209935,0.000000,5.263855,-0.001886,-0.000917,0.000000,inf,1.745329,1.744278,0.336543
4275.0,0.012203,0.220699,0.000000,5.263855,-0.001793,-0.000000,0.000000,inf,1.745329,1.744580
4280.0,0.377178,0.012203,0.157263,0.000000,5.263855,0.000941,0.000917,0.000000,inf,1.745329
4285.0,1.745711,0.782725,-0.030866,-0.080134,0.000000,5.263856,0.001400,-0.000000,0.000000,inf
4290.0,1.745329,1.746614,-0.048543,-0.026253,-0.269691,0.000000,5.263855,-0.001062,0.001514,0.000000
4295.0,inf,1.745329,1.746639,-0.425366,-0.007025,-0.274973,0.000000,5.263858,0.008359,-0.000917
4300.0,0.000000,inf,1.745329,1.745245,-0.814356,0.031082,0.017699,0.000000,5.263854,-0.003375
4305.0,-0.000597,0.000000,inf,1.745329,1.744473,-0.395087,0.035344,0.179794,0.000000,5.263854
4310.0,-0.004292,0.000917,0.000000,inf,1.745329,1.744292,0.310706,0.014964,0.217845,0.000000
4315.0,5.263859,0.016949,0.000917,0.000000,inf,1.745329,1.744222,0.228961,0.019226,0.232540
4320.0,0.000000,5.263861,0.018588,-0.000000,0.000000,inf,1.745329,1.745485,0.728815,-0.014616
4325.0,-0.032769,0.000000,5.263852,-0.017157,-0.000000,0.000000,inf,1.745329,1.746475,0.541821
4330.0,-0.038456,-0.240701,0.000000,5.263845,-0.036633,-0.000000,0.000000,inf,1.745329,1.746625
4335.0,-0.427601,-0.007025,-0.272119,0.000000,5.263851,-0.015017,0.000917,0.000000,inf,1.745329
4340.0,1.746112,-0.606847,0.011282,-0.164273,0.000000,5.263853,-0.013579,0.000917,0.000000,inf
4345.0,1.745329,1.744563,-0.555300,0.039604,0.160968,0.000000,5.263858,0.008863,-0.000000,0.000000
4350.0,inf,1.745329,1.744332,0.144975,0.017961,0.209409,0.000000,5.263853,-0.009002,-0.000000
4355.0,0.000000,inf,1.745329,1.744235,0.254446,0.015885,0.229712,0.000000,5.263855,0.001965
4360.0,0.000597,0.000000,inf,1.745329,1.744789,0.481468,-0.002766,0.113504,0.000000,5.263858
4365.0,0.009624,-0.000917,0.000000,inf,1.745329,1.746137,0.474470,-0.030508,-0.169705,0.000000
4370.0,5.263856,0.002869,-0.000000,0.000000,inf,1.745329,1.746590,-0.043768,-0.018869,-0.264809
4375.0,0.000000,5.263857,0.008702,-0.000000,0.000000,inf,1.745329,1.746574,-0.393024,-0.009437
4380.0,-0.261480,0.000000,5.263855,0.000473,-0.000000,0.000000,inf,1.745329,1.745473,-0.835915
4385.0,0.031429,-0.030091,0.000000,5.263855,-0.002233,-0.000000,0.000000,inf,1.745329,1.744038
4390.0,-0.294144,0.045365,0.271193,0.000000,5.263862,0.022654,-0.000000,0.000000,inf,1.745329
4395.0,1.743971,0.405092,0.016122,0.285312,0.000000,5.263862,0.022329,-0.000917,0.000000,inf
4400.0,1.745329,1.744761,0.700855,-0.000000,0.119387,0.000000,5.263852,-0.012123,0.000917,0.000000
4405.0,inf,1.745329,1.745829,0.729728,-0.032354,-0.104867,0.000000,5.263850,-0.018624,-0.000000
4410.0,0.000000,inf,1.745329,1.746618,-0.120166,-0.022561,-0.270567,0.000000,5.263850,-0.022978
4415.0,-0.002430,0.000000,inf,1.745329,1.746653,-0.402162,-0.007948,-0.278027,0.000000,5.263848
4420.0,-0.024765,-0.000000,0.000000,inf,1.745329,1.745601,-0.744444,0.020495,-0.057052,0.000000
4425.0,5.263858,0.010601,-0.000000,0.000000,inf,1.745329,1.744534,-0.655923,0.042366,0.167052
4430.0,0.000000,5.263863,0.030020,-0.000000,0.000000,inf,1.745329,1.743999,0.211738,0.024983
4435.0,0.279404,0.000000,5.263861,0.016942,-0.000597,0.000000,inf,1.745329,1.743897,0.322406
4440.0,0.020722,0.300833,0.000000,5.263855,-0.004277,-0.000917,0.000000,inf,1.745329,1.745456
4445.0,0.918940,-0.021640,-0.026661,0.000000,5.263851,-0.015165,0.000917,0.000000,inf,1.745329
4450.0,1.746320,0.489820,-0.031995,-0.208132,0.000000,5.263851,-0.015212,-0.000000,0.000000,inf
4455.0,1.745329,1.746627,-0.353568,-0.010357,-0.272570,0.000000,5.263855,-0.000049,-0.000000,0.000000
4460.0,inf,1.745329,1.746316,-0.493364,0.002414,-0.207206,0.000000,5.263857,0.007718,0.000917
4465.0,0.000000,inf,1.745329,1.744633,-0.737500,0.042709,0.146148,0.000000,5.263861,0.020288
4470.0,-0.000000,0.000000,inf,1.745329,1.744320,0.015230,0.022564,0.211987,0.000000,5.263859
4475.0,0.011796,-0.000917,0.000000,inf,1.745329,1.744258,0.305381,0.012203,0.224930,0.000000
4480.0,5.263854,-0.009150,-0.000000,0.000000,inf,1.745329,1.744578,0.353701,0.007023,0.157789
4485.0,0.000000,5.263854,-0.007097,0.000917,0.000000,inf,1.745329,1.745904,0.570189,-0.022562
4490.0,-0.120739,0.000000,5.263857,0.005842,-0.000000,0.000000,inf,1.745329,1.746278,0.058312
4495.0,-0.014615,-0.199195,0.000000,5.263855,-0.000484,-0.000000,0.000000,inf,1.745329,1.746321
4500.0,-0.297564,-0.003334,-0.208333,0.000000,5.263854,-0.007308,-0.001194,0.000000,inf,1.745329
4505.0,1.746173,-0.284487,-0.001492,-0.177190,0.000000,5.263854,-0.007009,0.000917,0.000000,inf
4510.0,1.745329,1.744840,-0.634189,0.034767,0.102814,0.000000,5.263858,0.008471,-0.000000,0.000000
4515.0,inf,1.745329,1.744434,-0.110775,0.025903,0.187980,0.000000,5.263857,0.004969,0.000597
4520.0,0.000000,inf,1.745329,1.744262,0.266499,0.015542,0.224204,0.000000,5.263859,0.009756
4525.0,-0.000000,0.000000,inf,1.745329,1.744417,0.321971,0.011282,0.191485,0.000000,5.263858
4530.0,0.009356,-0.000000,0.000000,inf,1.745329,1.745894,0.689625,-0.026818,-0.118686,0.000000
4535.0,5.263862,0.021386,-0.000000,0.000000,inf,1.745329,1.746279,0.088148,-0.015537,-0.199370
4540.0,0.000000,5.263856,0.002340,0.000917,0.000000,inf,1.745329,1.746310,-0.322559,-0.001845
4545.0,-0.205904,0.000000,5.263852,-0.012509,-0.000000,0.000000,inf,1.745329,1.746273,-0.202510
4550.0,-0.007593,-0.198119,0.000000,5.263847,-0.030775,-0.000597,0.000000,inf,1.745329,1.744881
4555.0,-0.664594,0.032004,0.094228,0.000000,5.263843,-0.045660,-0.000000,0.000000,inf,1.745329
4560.0,1.744372,-0.168191,0.028322,0.201073,0.000000,5.263846,-0.030923,0.001514,0.000000,inf
4565.0,1.745329,1.744271,0.316366,0.014044,0.222176,0.000000,5.263862,0.025013,0.000917,0.000000
4570.0,inf,1.745329,1.744599,0.400229,0.005180,0.153433,0.000000,5.263863,0.023121,0.000597
4575.0,0.000000,inf,1.745329,1.745966,0.582864,-0.025330,-0.133756,0.000000,5.263857,0.007156
4580.0,-0.000597,0.000000,inf,1.745329,1.746277,0.000900,-0.011847,-0.199020,0.000000,5.263855
4585.0,-0.000993,0.000597,0.000000,inf,1.745329,1.746327,-0.281087,-0.004256,-0.209509,0.000000
4590.0,5.263856,0.000106,-0.000917,0.000000,inf,1.745329,1.745996,-0.356422,0.003337,-0.139915
4595.0,0.000000,5.263854,-0.006481,0.000917,0.000000,inf,1.745329,1.744720,-0.535065,0.036608
4600.0,0.127923,0.000000,5.263855,0.001718,0.000917,0.000000,inf,1.745329,1.744331,0.004691
4605.0,0.023141,0.209684,0.000000,5.263858,0.010865,-0.000000,0.000000,inf,1.745329,1.744249
4610.0,0.279889,0.014044,0.226933,0.000000,5.263857,0.007437,0.000597,0.000000,inf,1.745329
4615.0,1.744682,0.446562,-0.000000,0.135984,0.000000,5.263857,0.003264,-0.000000,0.000000,inf
4620.0,1.745329,1.746127,0.572308,-0.032354,-0.167477,0.000000,5.263855,-0.004965,-0.000000,0.000000
4625.0,inf,1.745329,1.746274,-0.151129,-0.007947,-0.198444,0.000000,5.263854,-0.006827,-0.000917
4630.0,0.000000,inf,1.745329,1.746344,-0.243291,-0.005179,-0.213039,0.000000,5.263851,-0.015699
4635.0,0.000320,0.000000,inf,1.745329,1.746000,-0.352991,0.003337,-0.140866,0.000000,5.263852
4640.0,-0.012515,0.000597,0.000000,inf,1.745329,1.744442,-0.622638,0.045127,0.186428,0.000000
4645.0,5.263855,-0.003242,-0.000000,0.000000,inf,1.745329,1.744310,0.183412,0.016119,0.213940
4650.0,0.000000,5.263857,0.006864,0.000597,0.000000,inf,1.745329,1.744235,0.261508,0.014966
4655.0,0.229737,0.000000,5.263855,0.000066,-0.000000,0.000000,inf,1.745329,1.744989,0.560016
4660.0,-0.009437,0.071422,0.000000,5.263861,0.018532,-0.000000,0.000000,inf,1.745329,1.746261
4665.0,0.365538,-0.031997,-0.195715,0.000000,5.263858,0.008177,-0.000000,0.000000,inf,1.745329
4670.0,1.746270,-0.315957,-0.002768,-0.197643,0.000000,5.263855,-0.001033,-0.000597,0.000000,inf
4675.0,1.745329,1.746258,-0.228075,-0.008514,-0.195040,0.000000,5.263853,-0.008904,-0.000597,0.000000
4680.0,inf,1.745329,1.745446,-0.594695,0.024406,-0.024458,0.000000,5.263855,-0.001239,-0.000000
4685.0,0.000000,inf,1.745329,1.744434,-0.231744,0.032582,0.188080,0.000000,5.263858,0.009115
4690.0,-0.000000,0.000000,inf,1.745329,1.744303,0.239228,0.016462,0.215442,0.000000,5.263857
4695.0,0.004823,-0.000000,0.000000,inf,1.745329,1.744328,0.265361,0.017384,0.210210,0.000000
4700.0,5.263855,-0.003107,-0.000000,0.000000,inf,1.745329,1.745183,0.626218,-0.015893,0.030642
4705.0,0.000000,5.263855,-0.002290,-0.000000,0.000000,inf,1.745329,1.746563,0.325416,-0.036610
4710.0,-0.259026,0.000000,5.263857,0.005016,-0.000000,0.000000,inf,1.745329,1.746620,-0.370784
4715.0,-0.006665,-0.271093,0.000000,5.263859,0.010819,-0.000000,0.000000,inf,1.745329,1.745926
4720.0,-0.655817,0.010360,-0.125370,0.000000,5.263855,-0.001783,-0.000000,0.000000,inf,1.745329
4725.0,1.744774,-0.742693,0.041788,0.116608,0.000000,5.263852,-0.014445,0.001514,0.000000,inf
4730.0,1.745329,1.743990,0.080620,0.032005,0.281156,0.000000,5.263856,-0.000164,-0.002430,0.000000
4735.0,inf,1.745329,1.743925,0.386078,0.018880,0.294850,0.000000,5.263853,-0.010020,-0.000000
4740.0,0.000000,inf,1.745329,1.745548,0.960652,-0.027175,-0.046012,0.000000,5.263853,-0.008892
4745.0,-0.000000,0.000000,inf,1.745329,1.746529,0.517737,-0.037174,-0.252017,0.000000,5.263854
4750.0,-0.004843,-0.000000,0.000000,inf,1.745329,1.746617,-0.468341,-0.005179,-0.270417,0.000000
4755.0,5.263855,-0.003998,-0.000000,0.000000,inf,1.745329,1.746404,-0.413057,-0.001844,-0.225706
4760.0,0.000000,5.263855,-0.007022,0.000917,0.000000,inf,1.745329,1.744890,-0.773518,0.037185
4765.0,0.092325,0.000000,5.263857,0.005806,-0.000000,0.000000,inf,1.745329,1.744329,-0.195158
4770.0,0.030163,0.210060,0.000000,5.263854,-0.006467,0.001514,0.000000,inf,1.745329,1.744279
4775.0,0.346539,0.011282,0.220524,0.000000,5.263854,-0.003294,-0.000000,0.000000,inf,1.745329
4780.0,1.744313,0.231226,0.015541,0.213490,0.000000,5.263857,0.009623,-0.000277,0.000000,inf
4785.0,1.745329,1.745859,0.759703,-0.026253,-0.111276,0.000000,5.263861,0.018918,0.000917,0.000000
4790.0,inf,1.745329,1.746285,0.152313,-0.019228,-0.200647,0.000000,5.263859,0.011929,0.000597
4795.0,0.000000,inf,1.745329,1.746302,-0.340092,-0.000000,-0.204202,0.000000,5.263853,-0.012631
4800.0,-0.000000,0.000000,inf,1.745329,1.746271,-0.203505,-0.006671,-0.197843,0.000000,5.263846
4805.0,-0.032698,-0.000000,0.000000,inf,1.745329,1.744860,-0.716521,0.033846,0.098609,0.000000
4810.0,5.263857,0.006481,-0.000597,0.000000,inf,1.745329,1.744360,-0.188990,0.029242,0.203476
4815.0,0.000000,5.263858,0.009530,-0.000000,0.000000,inf,1.745329,1.744274,0.324032,0.013123
4820.0,0.221550,0.000000,5.263860,0.015943,0.000597,0.000000,inf,1.745329,1.744204,0.198591
4825.0,0.018880,0.236270,0.000000,5.263858,0.008892,0.000597,0.000000,inf,1.745329,1.745709
4830.0,0.832604,-0.026818,-0.079833,0.000000,5.263857,0.002921,-0.000000,0.000000,inf,1.745329
4835.0,1.746473,0.345955,-0.030508,-0.240126,0.000000,5.263855,0.001850,-0.000917,0.000000,inf
4840.0,1.745329,1.746639,-0.400524,-0.008871,-0.275023,0.000000,5.263850,-0.019794,0.000320,0.000000
4845.0,inf,1.745329,1.746077,-0.587067,0.010010,-0.156938,0.000000,5.263852,-0.012878,-0.000000
4850.0,0.000000,inf,1.745329,1.744473,-0.586929,0.043286,0.179869,0.000000,5.263852,-0.009573
4855.0,0.000597,0.000000,inf,1.745329,1.744321,0.192239,0.017383,0.211762,0.000000,5.263856
4860.0,0.003386,0.000917,0.000000,inf,1.745329,1.744234,0.252188,0.014621,0.230062,0.000000
4865.0,5.263862,0.022221,-0.000917,0.000000,inf,1.745329,1.744827,0.468180,-0.003688,0.105468
4870.0,0.000000,5.263856,0.000336,-0.000000,0.000000,inf,1.745329,1.746137,0.459921,-0.028664
4875.0,-0.169630,0.000000,5.263854,-0.008555,-0.000597,0.000000,inf,1.745329,1.746274,-0.181655
4880.0,-0.006667,-0.198319,0.000000,5.263853,-0.011459,-0.000597,0.000000,inf,1.745329,1.746351
4885.0,-0.227149,-0.006102,-0.214666,0.000000,5.263857,0.007416,-0.000597,0.000000,inf,1.745329
4890.0,1.745790,-0.466403,0.012203,-0.096856,0.000000,5.263856,0.000859,0.000917,0.000000,inf
4895.0,1.745329,1.744270,-0.580023,0.043866,0.222402,0.000000,5.263856,0.001346,0.000597,0.000000
4900.0,inf,1.745329,1.743960,0.118946,0.026483,0.287565,0.000000,5.263856,0.005909,0.000597
4905.0,0.000000,inf,1.745329,1.744209,0.518596,0.013125,0.235344,0.000000,5.263855,-0.000409
4910.0,0.000917,0.000000,inf,1.745329,1.745450,0.894955,-0.031432,-0.025284,0.000000,5.263850
4915.0,-0.017093,-0.000917,0.000000,inf,1.745329,1.746581,0.080739,-0.028303,-0.262932,0.000000
4920.0,5.263854,-0.008449,0.000917,0.000000,inf,1.745329,1.746621,-0.423594,-0.006102,-0.271343
4925.0,0.000000,5.263856,0.003508,-0.000000,0.000000,inf,1.745329,1.746101,-0.542010,-0.000000
4930.0,-0.162120,0.000000,5.263855,-0.003544,0.000597,0.000000,inf,1.745329,1.744775,-0.875898
4935.0,0.046048,0.116458,0.000000,5.263856,0.001055,0.001514,0.000000,inf,1.745329,1.743976
4940.0,0.133046,0.032925,0.284261,0.000000,5.263861,0.019990,-0.000000,0.000000,inf,1.745329
4945.0,1.744056,0.502961,0.011282,0.267463,0.000000,5.263858,0.006453,-0.000917,0.000000,inf
4950.0,1.745329,1.745478,0.745606,-0.019228,-0.031317,0.000000,5.263854,-0.005412,-0.000000,0.000000
4955.0,inf,1.745329,1.746120,0.306162,-0.022562,-0.166050,0.000000,5.263848,-0.026801,-0.000000
4960.0,0.000000,inf,1.745329,1.746299,-0.273725,-0.006102,-0.203651,0.000000,5.263852,-0.012920
4965.0,0.000917,0.000000,inf,1.745329,1.746357,-0.218891,-0.007947,-0.215868,0.000000,5.263855
